0.4229,1.0885,29.3448,distracted
0.3614,1.0555,27.0038,distracted
0.2878,1.047,30.5393,distracted
0.2878,1.047,30.5393,distracted
0.2798,1.0673,23.326,distracted
0.252,1.0477,26.6022,distracted
0.26,1.0564,25.484,distracted
0.26,1.0564,25.484,distracted
0.261,1.021,30.7661,distracted
0.2636,1.0151,30.849,distracted
0.2544,1.0502,30.1363,distracted
0.2544,1.0502,30.1363,distracted
0.2572,1.0598,29.4659,distracted
0.2574,0.9919,33.2655,distracted
0.2298,0.9974,30.9297,distracted
0.2298,0.9974,30.9297,distracted
0.2364,1.014,31.275,distracted
0.2607,1.0286,32.7769,distracted
0.2544,1.0277,32.5285,distracted
0.2544,1.0277,32.5285,distracted
0.2434,1.0454,31.1431,distracted
0.2578,0.9856,35.8566,distracted
0.2578,0.9856,35.8566,distracted
0.2543,0.9917,34.0084,distracted
0.2293,1.0018,29.2853,distracted
0.2578,0.9881,31.1723,distracted
0.2578,0.9881,31.1723,distracted
0.2338,1.0175,29.7564,distracted
0.2646,1.0007,31.8825,distracted
0.2359,0.9902,32.7878,distracted
0.2359,0.9902,32.7878,distracted
0.2486,0.9915,33.3073,distracted
0.1782,1.0329,33.1678,distracted
0.2204,1.0253,35.2541,distracted
0.2204,1.0253,35.2541,distracted
0.3083,1.1464,39.6592,distracted
0.3366,1.137,42.5644,distracted
0.331,1.1352,36.5782,distracted
0.331,1.1352,36.5782,distracted
0.3518,1.1174,41.0779,distracted
0.3448,1.0762,42.5002,distracted
0.3448,1.0762,42.5002,distracted
0.303,1.0806,41.6201,distracted
0.3163,1.1386,43.9077,distracted
0.2789,1.0951,42.8137,distracted
0.2789,1.0951,42.8137,distracted
0.1844,1.1629,43.1189,distracted
0.2622,1.1826,43.6942,distracted
0.4412,1.2332,43.4568,distracted
0.4278,1.2336,41.9249,distracted
0.4278,1.2336,41.9249,distracted
0.4496,1.1443,46.5893,distracted
0.4594,1.1543,42.9334,distracted
0.4614,1.0948,43.0766,distracted
0.4614,1.0948,43.0766,distracted
0.474,1.0336,48.6244,distracted
0.4806,0.9299,44.6552,distracted
0.3677,0.9931,46.7483,distracted
0.3677,0.9931,46.7483,distracted
0.3406,0.9887,51.8182,distracted
0.3402,1.017,47.4061,distracted
0.2582,1.0995,49.6601,distracted
0.2582,1.0995,49.6601,distracted
0.2192,1.1665,47.8708,distracted
0.4336,1.0729,47.5994,distracted
0.5286,0.967,40.8125,distracted
0.5286,0.967,40.8125,distracted
0.5169,0.9227,46.1326,distracted
0.4084,1.0937,42.8819,distracted
0.3728,1.1036,38.8478,distracted
0.3741,1.116,42.3652,distracted
0.3741,1.116,42.3652,distracted
0.3578,1.0437,41.0483,distracted
0.3369,1.0356,34.4959,distracted
0.3369,1.0356,34.4959,distracted
0.2804,0.9519,33.9897,distracted
0.2487,0.758,26.828,distracted
0.2487,0.758,26.828,distracted
0.3273,0.7913,42.7295,distracted
0.3273,0.7913,42.7295,distracted
0.3273,0.7913,42.7295,distracted
0.3273,0.7913,42.7295,distracted
0.3743,0.7415,-48.094,distracted
0.4071,0.7787,-115.4735,distracted
0.4855,0.7999,-115.063,distracted
0.4918,0.9067,5.9622,distracted
0.5382,0.9384,-28.8735,distracted
0.5382,0.9384,-28.8735,distracted
0.5382,0.9384,47.8127,distracted
0.4677,0.8236,34.3927,distracted
0.4677,0.8236,34.3927,distracted
0.4573,0.7912,-77.392,distracted
0.4573,0.7912,50.5097,distracted
0.523,0.8588,35.2479,distracted
0.523,0.8588,35.2479,distracted
0.523,0.8588,23.8482,distracted
0.36,0.7436,48.858,distracted
0.3466,0.7948,48.858,distracted
0.3466,0.7948,48.858,distracted
0.2902,0.7649,48.858,distracted
0.3026,0.8479,-145.3132,distracted
0.2726,0.7999,36.7116,distracted
0.3216,0.7722,37.7261,distracted
0.3009,0.8624,29.8554,distracted
0.3386,0.9901,31.8285,distracted
0.3386,0.9901,31.8285,distracted
0.3582,0.9339,30.8418,distracted
0.3527,0.9283,30.0971,distracted
0.344,0.8988,28.9427,distracted
0.3653,0.9125,29.3698,distracted
0.3518,0.8589,28.8133,distracted
0.3608,0.7926,26.1414,distracted
0.3556,0.8315,28.5557,distracted
0.3494,0.8646,20.6958,distracted
0.3498,0.7969,30.0988,distracted
0.3376,0.7987,30.2972,distracted
0.3366,0.7528,31.4506,distracted
0.3366,0.7528,31.4506,distracted
0.3136,0.7471,28.3234,distracted
0.3136,0.7471,28.3234,distracted
0.3252,0.7648,31.3668,distracted
0.3219,0.7898,26.5149,distracted
0.3172,0.7536,31.5676,distracted
0.3213,0.7308,27.9442,distracted
0.3213,0.7308,27.9442,distracted
0.3112,0.7785,20.7229,distracted
0.3099,0.7771,26.109,distracted
0.3176,0.757,26.8652,distracted
0.3541,0.7831,30.188,distracted
0.3718,0.8886,31.5574,distracted
0.3792,0.7579,29.0271,distracted
0.3576,0.7749,32.1203,distracted
0.3607,0.8217,33.6935,distracted
0.3954,0.8531,36.0814,distracted
0.4178,0.867,37.7202,distracted
0.4204,0.9444,32.404,distracted
0.4268,0.9249,33.2589,distracted
0.3217,0.9216,35.1413,distracted
0.3758,0.973,32.1023,distracted
0.3668,0.9598,32.7658,distracted
0.3966,0.9763,33.4641,distracted
0.3732,0.9247,28.4342,distracted
0.379,0.9403,32.7255,distracted
0.3624,0.912,35.2379,distracted
0.363,0.9565,34.7516,distracted
0.4116,0.9434,34.2159,distracted
0.3898,1.0525,32.9406,distracted
0.3723,1.139,33.4562,distracted
0.3852,0.9956,37.0784,distracted
0.3335,1.2663,31.6526,distracted
0.3861,1.0851,36.7261,distracted
0.3982,1.1134,34.2889,distracted
0.3859,1.1023,34.1202,distracted
0.3778,0.9684,30.4,distracted
0.3644,1.054,32.8138,distracted
0.3641,0.9333,32.2837,distracted
0.3808,1.0442,31.9742,distracted
0.3912,0.9576,29.8905,distracted
0.3747,0.9909,24.8025,distracted
0.3896,1.0184,28.4797,distracted
0.3838,0.9761,33.3956,distracted
0.3808,1.1245,27.462,distracted
0.3807,1.1096,29.5072,distracted
0.394,0.9918,26.8418,distracted
0.3582,1.041,31.3628,distracted
0.379,0.9314,25.0929,distracted
0.3506,0.9138,31.3244,distracted
0.3598,0.9636,23.4748,distracted
0.3846,0.9526,32.858,distracted
0.3812,0.882,29.8083,distracted
0.3729,0.8084,23.1454,distracted
0.3736,0.7479,26.2435,distracted
0.3918,0.694,23.062,distracted
0.3748,0.6515,25.199,distracted
0.3816,0.6267,23.4732,distracted
0.377,0.6828,22.1937,distracted
0.375,0.6556,22.977,distracted
0.3755,0.647,27.736,distracted
0.3979,0.6417,25.1222,distracted
0.402,0.6416,30.2495,distracted
0.3996,0.6092,31.3938,distracted
0.4015,0.6202,29.0922,distracted
0.3397,0.632,24.8792,distracted
0.3342,0.6726,27.0443,distracted
0.3526,0.6384,23.6116,distracted
0.3609,0.6629,24.0899,distracted
0.3424,0.7319,25.4328,distracted
0.356,0.8028,27.4911,distracted
0.3746,0.8518,23.2372,distracted
0.2662,0.9248,27.0641,distracted
0.2363,0.9126,28.2459,distracted
0.3893,0.984,30.8501,distracted
0.4226,0.9329,38.8536,distracted
0.4212,0.9108,39.1139,distracted
0.4232,0.8696,39.1444,distracted
0.417,0.8856,37.9553,distracted
0.3751,0.8619,36.0742,distracted
0.2659,0.9241,37.8366,distracted
0.3712,1.119,48.6619,distracted
0.3984,1.1056,-67.0907,distracted
0.507,1.1047,-77.8767,distracted
0.6774,1.2116,52.5906,distracted
0.7377,1.1329,10.4084,distracted
0.6426,1.0536,-17.6387,distracted
0.7109,1.0924,29.9757,distracted
0.6843,1.1398,51.2972,distracted
0.7279,1.0352,63.2817,distracted
0.2978,1.1399,56.6397,distracted
0.4012,1.031,43.0599,distracted
0.4152,0.829,30.9098,distracted
0.4053,0.8338,22.0164,distracted
0.3836,0.9566,18.5461,distracted
0.2684,0.8423,-72.9026,distracted
0.2037,0.8188,20.9833,distracted
0.2204,0.7665,106.3563,distracted
0.1318,0.7943,22.3048,distracted
0.1318,0.7943,34.2343,distracted
0.4374,0.9385,34.2343,distracted
0.4364,0.9357,-67.8182,distracted
